date_made_public,city,state,type_of_breach,type_of_organization,total_records,information_source,year_of_breach,latitude,longitude,city_n,state_n,cluster
2011-10-07,Tampa Bay,FL,PHYS,MED,0.0,PHIPrivacy.net,2011,27.950575,-82.457178,1362,12,37
2011-10-11,San Francisco,CA,HACK,BSR,0.0,PHIPrivacy.net,2011,37.77493,-122.419416,1205,5,24
2011-10-12,Minnetonka,MN,PORT,MED,7602.0,PHIPrivacy.net,2011,44.921184000000004,-93.468749,861,29,36
2011-10-13,Savannah,GA,PORT,MED,63425.0,PHIPrivacy.net,2011,32.083541,-81.099834,1232,13,36
2011-10-13,Austin,TX,PORT,GOV,1696.0,PHIPrivacy.net,2011,30.267153000000004,-97.743061,64,52,36
2011-10-16,Gainesville,FL,PHYS,BSO,0.0,PHIPrivacy.net,2011,29.651634,-82.324826,470,12,37
2011-10-17,Worcester,MA,PORT,MED,0.0,PHIPrivacy.net,2011,42.262593,-71.802293,1536,25,36
2011-10-22,St. Louis,MO,PORT,MED,0.0,PHIPrivacy.net,2011,38.627003,-90.199404,1318,30,36
2011-10-23,Hazleton,PA,PHYS,MED,0.0,PHIPrivacy.net,2011,40.958418,-75.97464699999999,557,45,37
2011-10-27,Tampa,FL,PORT,MED,0.0,PHIPrivacy.net,2011,27.950575,-82.457178,1361,12,36
2011-10-28,Oakland,CA,PHYS,MED,1800.0,PHIPrivacy.net,2011,37.804364,-122.27111399999998,985,5,37
2011-10-28,Troy,MI,STAT,MED,520.0,PHIPrivacy.net,2011,42.605589,-83.14993,1388,28,19
2011-11-02,Wheeling,WV,UNKN,NGO,2500.0,PHIPrivacy.net,2011,40.063962,-80.720915,1496,60,20
2011-11-03,Pinckneyville,IL,PHYS,MED,4200.0,PHIPrivacy.net,2011,38.080329,-89.382032,1074,18,37
2011-11-04,Los Angeles,CA,PORT,MED,16288.0,PHIPrivacy.net,2011,34.052234000000006,-118.24368500000001,759,5,36
2011-11-04,Lawrence,KS,DISC,MED,10000.0,PHIPrivacy.net,2011,38.971669,-95.23525,721,22,32
2011-11-04,Boca Raton,FL,HACK,BSO,382.0,PHIPrivacy.net,2011,26.358689000000002,-80.08309799999999,132,12,37
2011-11-04,Manchester,NH,PHYS,MED,0.0,PHIPrivacy.net,2011,42.99564,-71.454789,790,35,37
2011-11-05,Twoson,MD,PORT,MED,5000.0,PHIPrivacy.net,2011,39.401496,-76.601913,1400,26,36
2011-11-09,Pickens,SC,PORT,MED,200.0,PHIPrivacy.net,2011,34.883449,-82.707357,1072,49,36
2011-11-09,Mequon,WI,INSD,MED,30.0,PHIPrivacy.net,2011,43.235883,-87.989257,831,59,30
2011-11-15,Berkeley,CA,INSD,MED,0.0,PHIPrivacy.net,2011,37.871593,-122.272747,108,5,30
2011-11-16,Sacramento,CA,STAT,MED,4240000.0,PHIPrivacy.net,2011,38.581571999999994,-121.4944,1181,5,19
2011-11-17,Bismarck,ND,PORT,MED,650.0,PHIPrivacy.net,2011,46.808327,-100.783739,124,34,36
2011-11-18,Dallas,TX,INSD,MED,1311.0,PHIPrivacy.net,2011,32.802955,-96.76992299999999,313,52,30
2011-11-18,Minneapolis,MN,PHYS,BSO,0.0,PHIPrivacy.net,2011,44.979965,-93.263836,859,29,37
2011-11-19,Lebanon,PA,STAT,MED,0.0,PHIPrivacy.net,2011,40.340925,-76.41135,723,45,19
2011-11-20,New York,NY,PORT,MED,927.0,PHIPrivacy.net,2011,40.714353,-74.005973,941,39,36
2011-11-22,Eden Prairie,MN,PORT,MED,0.0,PHIPrivacy.net,2011,44.854686,-93.470786,371,29,36
2011-11-23,Lexington,KY,PORT,MED,878.0,PHIPrivacy.net,2011,38.040584,-84.503716,731,23,36
2011-11-23,Sitka,AK,DISC,MED,566.0,PHIPrivacy.net,2011,57.053056000000005,-135.33,1273,0,32
2011-12-03,Martinez,CA,DISC,GOV,0.0,PHIPrivacy.net,2011,38.019366,-122.13413200000001,806,5,32
2011-12-06,Waltham,MA,PORT,BSO,14475.0,PHIPrivacy.net,2011,42.376484999999995,-71.23561099999999,1441,25,36
2011-12-07,Miami,FL,INSD,MED,22.0,PHIPrivacy.net,2011,25.788969,-80.226439,841,12,30
2011-12-12,Burlington,VT,INSD,MED,0.0,PHIPrivacy.net,2011,44.475883,-73.21207199999999,174,57,30
2011-12-17,Renton,WA,PORT,MED,0.0,PHIPrivacy.net,2011,47.482878,-122.21706599999999,1142,58,36
2011-12-20,Jackson,MS,PORT,MED,1475.0,PHIPrivacy.net,2011,32.298757,-90.18481,630,31,36
2011-12-21,Bend,OR,PORT,MED,140.0,PHIPrivacy.net,2011,44.058173,-121.31531000000001,106,44,36
2011-12-28,Loma Linda,CA,INSD,MED,1336.0,PHIPrivacy.net,2011,34.048347,-117.26115300000001,751,5,30
2012-01-05,New Orleans,LA,INSD,MED,0.0,PHIPrivacy.net,2012,29.951065999999997,-90.07153199999999,937,24,30
2012-01-06,Las Vegas,NV,PHYS,MED,0.0,PHIPrivacy.net,2012,36.114646,-115.172816,716,38,37
2012-01-07,Columbus,OH,HACK,MED,180.0,PHIPrivacy.net,2012,39.961176,-82.99879399999999,269,41,37
2012-01-11,Indianapolis,IN,DISC,MED,2700.0,PHIPrivacy.net,2012,39.768516,-86.158074,614,19,32
2012-01-12,Gambrills,MD,INSD,MED,200.0,PHIPrivacy.net,2012,39.066944,-76.66555600000001,475,26,30
2012-01-20,Castroville,TX,PHYS,MED,2000.0,PHIPrivacy.net,2012,29.355790000000002,-98.878639,210,52,37
2012-01-20,Kokomo,IN,PHYS,MED,450.0,PHIPrivacy.net,2012,40.486427,-86.13360300000001,676,19,37
2012-01-21,Mount Pleasant,TX,INSD,MED,108.0,PHIPrivacy.net,2012,33.156786,-94.96826899999999,896,52,30
2012-01-27,Tulsa,OK,PORT,MED,400.0,PHIPrivacy.net,2012,36.153982,-95.992775,1394,42,36
2012-01-28,Albany,NY,PORT,MED,640.0,PHIPrivacy.net,2012,42.652578999999996,-73.756232,16,39,36
2012-01-30,Miami,FL,PORT,MED,1219.0,PHIPrivacy.net,2012,25.788969,-80.226439,841,12,36
2012-01-30,Lexington,KY,PORT,MED,1018.0,PHIPrivacy.net,2012,38.040584,-84.503716,731,23,36
2012-02-02,Denver,CO,HACK,MED,2000.0,PHIPrivacy.net,2012,39.739154,-104.984703,338,6,37
2012-02-04,Raleigh,NC,PORT,MED,2070.0,PHIPrivacy.net,2012,35.772096000000005,-78.638615,1123,33,36
2012-02-09,Boston,MA,PHYS,MED,6831.0,PHIPrivacy.net,2012,42.358431,-71.05977299999999,139,25,37
2012-02-10,Rice Lake,WI,PORT,MED,500.0,PHIPrivacy.net,2012,45.506068,-91.738225,1149,59,36
2012-02-15,Irvine,CA,DISC,MED,31800.0,PHIPrivacy.net,2012,33.683946999999996,-117.79469399999999,622,5,32
2012-02-15,New York,NY,PHYS,MED,0.0,PHIPrivacy.net,2012,40.714353,-74.005973,941,39,37
2012-02-21,New Orleans,LA,PORT,MED,0.0,PHIPrivacy.net,2012,29.951065999999997,-90.07153199999999,937,24,36
2012-02-27,Louisville,KY,PHYS,MED,1182.0,PHIPrivacy.net,2012,38.252665,-85.75845600000001,765,23,37
2012-03-02,Hackensack,NJ,INSD,MED,445.0,PHIPrivacy.net,2012,40.885933,-74.043474,529,36,30
2012-03-02,Houston,TX,PORT,MED,0.0,PHIPrivacy.net,2012,29.760193,-95.36939,596,52,36
2012-03-05,Bakersfield,CA,PHYS,MED,1500.0,PHIPrivacy.net,2012,35.373292,-119.01871299999999,70,5,37
2012-03-09,Portland,OR,PORT,MED,480.0,PHIPrivacy.net,2012,45.523452,-122.676207,1100,44,36
2012-03-15,Augusta,GA,PORT,MED,513.0,PHIPrivacy.net,2012,33.474246,-82.00967,61,13,36
2012-03-16,Huntsville,AL,PORT,MED,125.0,PHIPrivacy.net,2012,34.730369,-86.586104,604,1,36
2012-03-21,Washington,DC,PORT,MED,1549.0,PHIPrivacy.net,2012,38.895112,-77.036366,1450,10,36
2012-03-24,Woonsocket,RI,DISC,BSR,3482.0,PHIPrivacy.net,2011,42.002876,-71.51478399999999,1534,48,32
2012-03-27,Overland Park,KS,PHYS,MED,1000.0,PHIPrivacy.net,2012,38.982228000000006,-94.670792,1028,22,37
2012-03-29,Boulder,CO,PORT,GOV,800000.0,PHIPrivacy.net,2012,40.014986,-105.270546,141,6,36
2012-04-06,Salt Lake City,UT,HACK,GOV,780000.0,PHIPrivacy.net,2012,40.760779,-111.891047,1196,54,32
2012-04-10,Philadelphia,PA,PHYS,MED,600.0,PHIPrivacy.net,2012,39.952335,-75.16378900000001,1069,45,37
2012-04-10,Austin,TX,DISC,MED,555.0,PHIPrivacy.net,2012,30.267153000000004,-97.743061,64,52,32
2012-04-11,Manhasset,NY,UNKN,MED,950.0,PHIPrivacy.net,2012,40.797878999999995,-73.699575,791,39,37
2012-04-12,Hollywood,FL,INSD,MED,9500.0,PHIPrivacy.net,2012,26.011201,-80.14949,585,12,30
2012-04-12,Indianapolis,IN,PHYS,MED,0.0,PHIPrivacy.net,2012,39.768516,-86.158074,614,19,37
2012-04-16,Dedham,MA,PHYS,MED,0.0,PHIPrivacy.net,2012,42.241192,-71.166143,329,25,37
2012-04-17,Phoenix,AZ,DISC,MED,0.0,PHIPrivacy.net,2012,33.448377,-112.074037,1070,3,32
2012-04-18,Atlanta,GA,PORT,MED,315000.0,PHIPrivacy.net,2012,33.748995,-84.387982,59,13,36
2012-04-19,Columbia,SC,INSD,MED,228435.0,PHIPrivacy.net,2012,34.00071,-81.034814,268,49,30
2012-04-20,Eugene,OR,STAT,MED,20915.0,PHIPrivacy.net,2012,44.052069,-123.086754,400,44,19
2012-04-20,Little Rock,AR,DISC,MED,7000.0,PHIPrivacy.net,2012,34.746481,-92.28959499999999,742,2,32
2012-04-23,Fresno,CA,PORT,MED,0.0,PHIPrivacy.net,2012,36.747727000000005,-119.77236599999999,459,5,36
2012-04-23,Waterbury,CT,DISC,MED,0.0,PHIPrivacy.net,2012,41.558153000000004,-73.051497,1451,7,32
2012-04-24,Houston,TX,HACK,MED,7000.0,PHIPrivacy.net,2012,29.760193,-95.36939,596,52,37
2012-04-24,Wichita Falls,TX,PHYS,MED,721.0,PHIPrivacy.net,2012,33.913709000000004,-98.493387,1504,52,37
2012-04-24,Redmond,OR,PHYS,MED,550.0,PHIPrivacy.net,2012,43.804133,-120.554201,1135,44,37
2012-05-08,Houston,TX,INSD,MED,741.0,PHIPrivacy.net,2012,29.760193,-95.36939,596,52,30
2012-05-14,Chicago,IL,INSD,MED,50.0,PHIPrivacy.net,2012,41.878114000000004,-87.629798,243,18,30
2012-05-15,Washington,DC,INSD,MED,40.0,PHIPrivacy.net,2012,38.895112,-77.036366,1450,10,30
2012-05-18,Minneapolis,MN,INSD,MED,19100.0,PHIPrivacy.net,2012,44.983334,-93.26666999999999,859,29,30
2012-05-18,Baton Rouge,LA,PORT,MED,17130.0,PHIPrivacy.net,2012,30.458283,-91.14031999999999,85,24,36
2012-05-18,Reading,PA,INSD,MED,12.0,PHIPrivacy.net,2012,40.335648,-75.926875,1132,45,30
2012-05-19,Boston,MA,INSD,MED,3600.0,PHIPrivacy.net,2012,42.358431,-71.05977299999999,139,25,30
2012-05-23,Boston,MA,PORT,MED,2159.0,PHIPrivacy.net,2012,-34.603684,-58.381558999999996,139,25,36
2012-05-24,Bakersfield,CA,PHYS,MED,745.0,PHIPrivacy.net,2012,35.373292,-119.01871299999999,70,5,37
2012-05-24,Los Angeles,CA,DISC,MED,0.0,PHIPrivacy.net,2012,34.052234000000006,-118.24368500000001,759,5,32
2012-05-25,Albany,GA,INSD,MED,0.0,PHIPrivacy.net,2012,31.578507000000002,-84.155741,16,13,30
2012-05-31,Miami Beach,FL,INSD,MED,340.0,PHIPrivacy.net,2012,25.790654,-80.130046,842,12,30
2012-06-01,Augusta,GA,PORT,GOV,824.0,PHIPrivacy.net,2012,33.474246,-82.00967,61,13,36
2012-06-09,Port Angeles,WA,STAT,MED,0.0,PHIPrivacy.net,2012,48.118146,-123.430741,1095,58,19
2012-06-13,Winter Haven,FL,PHYS,MED,1400.0,PHIPrivacy.net,2012,28.022244,-81.732857,1522,12,37
2012-06-13,New York,NY,DISC,MED,880.0,PHIPrivacy.net,2012,40.714353,-74.005973,941,39,32
2012-06-20,Naperville,IL,PHYS,MED,650.0,PHIPrivacy.net,2012,41.785863,-88.147289,913,18,37
2012-06-25,Durham,NC,DISC,MED,100.0,PHIPrivacy.net,2012,35.994033,-78.898619,364,33,32
2012-07-02,Houston,TX,PORT,MED,30000.0,PHIPrivacy.net,2012,29.760193,-95.36939,596,52,36
2012-07-02,Dayton,OH,PHYS,GOV,16.0,PHIPrivacy.net,2012,39.758948,-84.19160699999999,324,41,37
2012-07-02,Greenville,NC,PHYS,MED,0.0,PHIPrivacy.net,2012,35.612660999999996,-77.366354,519,33,37
2012-07-04,Winston Salem,NC,INSD,MED,10000.0,PHIPrivacy.net,2012,36.09986,-80.24421600000001,1520,33,30
2012-07-12,Rockford,IL,PHYS,MED,0.0,PHIPrivacy.net,2012,42.271131,-89.09399499999999,1166,18,37
2012-07-19,Augusta,ME,DISC,GOV,79.0,PHIPrivacy.net,2012,44.310624,-69.77949,61,27,32
2012-07-20,Boston,MA,PORT,MED,3900.0,PHIPrivacy.net,2012,42.358431,-71.05977299999999,139,25,36
2012-07-23,Mount Pleasant,TX,PHYS,MED,0.0,PHIPrivacy.net,2012,33.156786,-94.96826899999999,896,52,37
2012-07-24,New York,NY,STAT,MED,5000.0,PHIPrivacy.net,2012,40.714353,-74.005973,941,39,19
2012-07-26,Tampa,FL,INSD,GOV,291.0,PHIPrivacy.net,2012,27.950575,-82.457178,1361,12,30
2012-07-27,Troy,OH,UNKN,MED,15000.0,PHIPrivacy.net,2012,40.039497999999995,-84.203277,1388,41,37
2012-07-27,Chicago,IL,PORT,MED,0.0,PHIPrivacy.net,2012,41.878114000000004,-87.629798,243,18,36
2012-07-27,Troy,OH,PORT,MED,0.0,PHIPrivacy.net,2012,40.039497999999995,-84.203277,1388,41,36
2012-07-30,San Mateo,CA,PORT,MED,9558.0,PHIPrivacy.net,2012,37.562992,-122.325525,1211,5,36
2012-07-31,Portland,OR,PORT,MED,14495.0,PHIPrivacy.net,2012,45.523452,-122.676207,1100,44,36
2012-08-03,Stanford,CA,STAT,MED,2500.0,PHIPrivacy.net,2012,37.424106,-122.166076,1324,5,19
2012-08-03,Palm Beach,FL,INSD,MED,86.0,PHIPrivacy.net,2012,26.705621,-80.03643000000001,1032,12,30
2012-08-08,Big Bear Lake,CA,INSD,MED,102.0,PHIPrivacy.net,2012,34.243896,-116.911422,116,5,30
2012-08-13,Phoenix,AZ,PORT,MED,65700.0,PHIPrivacy.net,2012,33.448377,-112.074037,1070,3,36
2012-08-16,Chandler,AZ,STAT,MED,4800.0,PHIPrivacy.net,2012,33.306160999999996,-111.84125,224,3,19
2012-08-16,Sellersburg,IN,PHYS,MED,1504.0,PHIPrivacy.net,2012,38.398122,-85.754964,1249,19,37
2012-08-17,Dayton,OH,PHYS,MED,3800.0,PHIPrivacy.net,2012,39.758948,-84.19160699999999,324,41,37
2012-08-17,Houston,TX,PORT,MED,2200.0,PHIPrivacy.net,2012,29.760193,-95.36939,596,52,36
2012-08-24,Corona,CA,INSD,MED,15.0,PHIPrivacy.net,2012,33.875294,-117.56643799999999,287,5,30
2012-08-28,Indianapolis,IN,PORT,MED,55000.0,PHIPrivacy.net,2012,39.768516,-86.158074,614,19,36
2012-08-28,Oro Valley,AZ,INSD,MED,15.0,PHIPrivacy.net,2012,32.390907,-110.96648799999998,1019,3,30
2012-08-30,Houston,TX,INSD,MED,0.0,PHIPrivacy.net,2012,29.760193,-95.36939,596,52,30
2012-09-01,Los Angeles,CA,STAT,MED,600.0,PHIPrivacy.net,2012,34.052234000000006,-118.24368500000001,759,5,19
2012-09-07,Miami,FL,INSD,MED,64846.0,PHIPrivacy.net,2012,25.788969,-80.226439,841,12,30
2012-09-14,Manhasset,NY,PORT,NGO,13000.0,PHIPrivacy.net,2012,40.797878999999995,-73.699575,791,39,20
2012-09-16,Concord,NH,HACK,BSF,4657.0,PHIPrivacy.net,2012,43.208137,-71.537572,270,35,37
2012-09-16,Madison,NJ,INSD,MED,0.0,PHIPrivacy.net,2012,40.759823,-74.417097,781,36,30
2012-09-16,Burlington,MA,PORT,MED,0.0,PHIPrivacy.net,2012,42.504715999999995,-71.195621,174,25,36
2012-09-18,Chicago,IL,DISC,MED,170.0,PHIPrivacy.net,2012,41.878114000000004,-87.629798,243,18,32
2012-09-19,Frankfort,KY,HACK,MED,2500.0,PHIPrivacy.net,2012,38.200905999999996,-84.873284,453,23,37
2012-09-27,Hicksville,NY,PHYS,MED,1000.0,PHIPrivacy.net,2012,40.768433,-73.525125,568,39,37
2012-09-27,Farmingdale,NY,HACK,MED,0.0,PHIPrivacy.net,2012,40.7326,-73.445401,417,39,37
2012-09-27,Camp Hill,PA,DISC,BSR,0.0,PHIPrivacy.net,2012,40.239812,-76.919974,185,45,32
2012-09-29,Dorchester,MA,INSD,MED,0.0,PHIPrivacy.net,2012,42.301631,-71.067605,351,25,30
2012-10-02,Chapel Hill,NC,DISC,GOV,12.0,PHIPrivacy.net,2012,35.9132,-79.05584499999999,226,33,32
2012-10-11,Baltimore,MD,UNKN,GOV,363.0,PHIPrivacy.net,2012,39.290385,-76.612189,73,26,32
2012-10-11,Springfield,MT,PHYS,MED,0.0,PHIPrivacy.net,2012,27.548414,-99.48423299999999,1310,32,37
2012-10-18,Maryville,TN,PORT,MED,27000.0,PHIPrivacy.net,2012,35.756471999999995,-83.97045899999999,807,51,36
2012-10-22,Monroeville,PA,DISC,GOV,0.0,PHIPrivacy.net,2012,40.42118,-79.788102,869,45,32
2012-10-25,Waipahu,HI,HACK,MED,600.0,PHIPrivacy.net,2012,21.386667000000003,-158.009167,1435,15,37
2012-10-26,Montgomery,AL,UNKN,BSO,0.0,PHIPrivacy.net,2012,32.366805,-86.29996899999999,874,1,37
2012-10-28,Olympia,WA,UNKN,MED,34.0,PHIPrivacy.net,2012,47.037874,-122.900695,1001,58,37
2012-10-28,Tampa,FL,INSD,MED,32.0,PHIPrivacy.net,2012,27.950575,-82.457178,1361,12,30
2012-10-29,Boston,MA,INSD,MED,3600.0,PHIPrivacy.net,2012,42.358431,-71.05977299999999,139,25,30
2012-11-05,Springfield,IL,PHYS,MED,508.0,PHIPrivacy.net,2012,39.781721000000005,-89.650148,1310,18,37
2012-11-06,Providence,RI,PORT,MED,14004.0,PHIPrivacy.net,2012,41.823989000000005,-71.412834,1114,48,36
2012-11-09,Colorado Springs,CO,PHYS,MED,6400.0,PHIPrivacy.net,2012,38.833882,-104.821363,267,6,37
2012-11-10,Livermore,CA,PORT,MED,100000.0,PHIPrivacy.net,2012,37.681875,-121.768009,744,5,36
2012-11-14,Baltimore,MD,INSD,MED,250.0,PHIPrivacy.net,2012,39.290385,-76.612189,73,26,30
2012-11-16,Woonsocket,RI,PORT,MED,683.0,PHIPrivacy.net,2012,42.002876,-71.51478399999999,1534,48,36
2012-11-24,Houston,TX,PORT,MED,0.0,PHIPrivacy.net,2012,29.760193,-95.36939,596,52,36
2012-11-27,Little Rock,AR,INSD,MED,1500.0,PHIPrivacy.net,2012,34.746481,-92.28959499999999,742,2,30
2012-11-27,West Haven,CT,PORT,MED,0.0,PHIPrivacy.net,2012,41.270653,-72.947047,1470,7,36
2012-11-27,Dayton,OH,PHYS,MED,0.0,PHIPrivacy.net,2012,39.758948,-84.19160699999999,324,41,37
2012-11-28,Adelanto,CA,PHYS,MED,1370.0,PHIPrivacy.net,2012,34.582770000000004,-117.40921499999999,7,5,37
2012-11-29,Belhaven,NC,PHYS,MED,1100.0,PHIPrivacy.net,2012,35.540165,-76.622987,97,33,37
2012-11-29,Ashland,PA,PHYS,MED,0.0,PHIPrivacy.net,2012,40.781754,-76.345783,56,45,37
2012-11-30,Tampa,FL,INSD,MED,45.0,PHIPrivacy.net,2012,27.950575,-82.457178,1361,12,30
2012-11-30,Fairfax,VA,CARD,MED,0.0,PHIPrivacy.net,2012,38.846224,-77.306373,410,56,37
2012-12-01,Charlottesville,VA,PORT,MED,1846.0,PHIPrivacy.net,2012,38.029306,-78.476678,230,56,36
2012-12-01,Miami,FL,INSD,MED,566.0,PHIPrivacy.net,2012,25.788969,-80.226439,841,12,30
2012-12-04,Baton Rouge,LA,INSD,MED,416.0,PHIPrivacy.net,2012,30.458283,-91.14031999999999,85,24,30
2012-12-07,Charlotte,NC,HACK,MED,6300.0,PHIPrivacy.net,2012,35.227087,-80.843127,229,33,37
2012-12-10,Albuquerque,NM,PORT,MED,0.0,PHIPrivacy.net,2012,35.084491,-106.651137,18,37,36
2012-12-13,San Diego,CA,PHYS,BSR,0.0,PHIPrivacy.net,2012,32.715329,-117.157255,1203,5,37
2012-12-17,San Jose,CA,INSD,MED,0.0,PHIPrivacy.net,2012,37.339386,-121.89495600000001,1206,5,30
2012-12-18,Suffolk,VA,INSD,MED,30.0,PHIPrivacy.net,2012,36.728204999999996,-76.583562,1344,56,30
2012-12-19,Trenton,NJ,DISC,GOV,480.0,PHIPrivacy.net,2012,40.217053,-74.742938,1386,36,32
2012-12-21,Savannah,GA,INSD,MED,6601.0,PHIPrivacy.net,2012,32.083541,-81.099834,1232,13,30
2012-12-21,Ammon,ID,PHYS,MED,0.0,PHIPrivacy.net,2012,43.469637,-111.96663600000001,33,17,37
2012-12-22,Ann Arbor,MI,PORT,MED,3997.0,PHIPrivacy.net,2012,42.280826,-83.743038,40,28,36
2012-12-26,Oklahoma City,OK,HACK,MED,0.0,PHIPrivacy.net,2012,35.46756,-97.516428,996,42,37
2012-12-28,Princeton,IN,PORT,MED,29000.0,PHIPrivacy.net,2012,38.355323999999996,-87.567522,1112,19,36
2012-12-28,Louisville,KY,HACK,MED,1090.0,PHIPrivacy.net,2012,38.252665,-85.75845600000001,765,23,37
2013-01-02,Hayden,ID,PORT,MED,441.0,PHIPrivacy.net,2013,47.766016,-116.78658200000001,552,17,36
2013-01-03,Owensboro,KY,PORT,MED,13619.0,PHIPrivacy.net,2013,37.771907,-87.111168,1029,23,36
2013-01-03,Mission Laguna Beach,CA,PORT,MED,0.0,PHIPrivacy.net,2013,33.500432,-117.74063600000001,864,5,36
2013-01-07,Woodbury,MN,INSD,MED,0.0,PHIPrivacy.net,2013,44.923854999999996,-92.95938000000001,1527,29,30
2013-01-08,Austin,TX,INSD,MED,0.0,PHIPrivacy.net,2013,30.267153000000004,-97.743061,64,52,30
2013-01-10,Aurora,CO,PHYS,MED,0.0,PHIPrivacy.net,2013,39.729432,-104.83192,62,6,37
2013-01-17,La Grange,TX,HACK,MED,2988.0,PHIPrivacy.net,2013,29.905503000000003,-96.87664699999999,679,52,37
2013-01-24,Jacksonville,FL,INSD,MED,261.0,PHIPrivacy.net,2013,30.332184,-81.655651,631,12,30
2013-01-28,Albuquerque,NM,PHYS,BSO,0.0,PHIPrivacy.net,2013,35.110703,-106.609991,18,37,37
2013-02-01,Tallahassee,FL,INSD,MED,124.0,PHIPrivacy.net,2013,30.438256,-84.280733,1360,12,30
2013-02-02,River Falls,WI,PHYS,MED,2400.0,PHIPrivacy.net,2013,44.861356,-92.623808,1156,59,37
2013-02-05,Boca Raton,FL,INSD,MED,0.0,PHIPrivacy.net,2013,26.358689000000002,-80.08309799999999,132,12,30
2013-02-07,Honesdale,PA,PORT,MED,1182.0,PHIPrivacy.net,2013,41.576755,-75.258787,587,45,36
2013-02-12,Palm Beach,FL,INSD,MED,2800.0,PHIPrivacy.net,2013,26.705621,-80.03643000000001,1032,12,30
2013-02-13,Jersey City,NJ,INSD,MED,0.0,PHIPrivacy.net,2013,40.728158,-74.077642,643,36,30
2013-02-14,Milwaukee,WI,HACK,MED,43000.0,PHIPrivacy.net,2013,43.038903000000005,-87.906474,858,59,37
2013-02-15,Richmond,KY,INSD,BSR,0.0,PHIPrivacy.net,2013,37.747857,-84.29465400000001,1151,23,30
2013-02-17,Porterville,CA,HACK,MED,0.0,PHIPrivacy.net,2013,36.06523,-119.016768,1099,5,37
2013-02-17,Rome,GA,PORT,MED,0.0,PHIPrivacy.net,2013,34.257038,-85.164673,1172,13,36
2013-02-20,Orlando,FL,INSD,MED,0.0,PHIPrivacy.net,2013,28.538335999999997,-81.379237,1016,12,30
2013-02-26,Detroit,MI,INSD,MED,0.0,PHIPrivacy.net,2013,42.331427000000005,-83.045754,346,28,30
2013-03-01,Miami,FL,INSD,MED,834.0,PHIPrivacy.net,2013,25.788969,-80.226439,841,12,30
2013-03-01,Troy,NY,INSD,MED,0.0,PHIPrivacy.net,2013,42.728412,-73.691785,1388,39,30
2013-03-04,Hiram,GA,PHYS,MED,0.0,PHIPrivacy.net,2013,33.875659999999996,-84.762159,582,13,37
2013-03-07,Uniontown,PA,HACK,MED,0.0,PHIPrivacy.net,2013,39.900076,-79.716433,1406,45,37
2013-03-16,Melrose,MA,INSD,MED,0.0,PHIPrivacy.net,2013,42.458428999999995,-71.066163,825,25,30
2013-03-26,Lubbock,TX,DISC,MED,700.0,PHIPrivacy.net,2013,33.577863,-101.85516700000001,770,52,32
2013-03-28,Baltimore,MD,PHYS,MED,18.0,PHIPrivacy.net,2013,39.290385,-76.612189,73,26,37
2013-03-28,Greenwood,IN,PORT,MED,0.0,PHIPrivacy.net,2013,39.613658,-86.10665300000001,521,19,36
2013-04-05,Columbia,SC,PORT,MED,7405.0,PHIPrivacy.net,2013,34.00071,-81.034814,268,49,36
2013-04-16,Seymour,IN,DISC,MED,3000.0,PHIPrivacy.net,2013,38.95922,-85.89025500000001,1252,19,32
2013-04-17,Chattanooga,TN,PHYS,MED,87.0,PHIPrivacy.net,2013,35.045629999999996,-85.30968,233,51,37
2013-04-23,Glens Falls,NY,DISC,MED,2300.0,PHIPrivacy.net,2013,43.309515999999995,-73.644006,489,39,32
2013-04-25,Manchester,NH,PHYS,MED,23.0,PHIPrivacy.net,2013,42.99564,-71.454789,790,35,37
2013-04-26,Aurora,OR,DISC,MED,842.0,PHIPrivacy.net,2013,45.230954,-122.755927,62,44,32
2013-04-26,Syracuse,NY,PORT,MED,283.0,PHIPrivacy.net,2013,43.048122,-76.147424,1357,39,36
2013-04-28,Seattle,WA,PORT,MED,0.0,PHIPrivacy.net,2013,47.60621,-122.332071,1244,58,36
2013-04-29,New Braunfels,TX,DISC,MED,818.0,PHIPrivacy.net,2013,29.703002,-98.124453,928,52,32
2013-05-01,Knoxville,TN,PHYS,MED,0.0,PHIPrivacy.net,2013,35.960638,-83.920739,675,51,37
2013-05-03,Rochester,NY,PORT,MED,537.0,PHIPrivacy.net,2013,43.16103,-77.610922,1162,39,36
2013-05-06,Sacramento,CA,PHYS,GOV,2000.0,PHIPrivacy.net,2013,38.581571999999994,-121.4944,1181,5,37
2013-05-08,Chicago,IL,STAT,GOV,0.0,PHIPrivacy.net,2013,41.878114000000004,-87.629798,243,18,19
2013-05-11,Memphis,TN,DISC,MED,1200.0,PHIPrivacy.net,2013,35.149534,-90.04898,827,51,32
2013-05-15,El Centro,CA,PHYS,MED,189489.0,PHIPrivacy.net,2012,32.792,-115.563051,378,5,37
2013-05-17,Shreveport,LA,DISC,MED,8330.0,PHIPrivacy.net,2013,32.525152,-93.750179,1266,24,32
2013-05-17,Speedway,IN,INSD,MED,180.0,PHIPrivacy.net,2013,39.792738,-86.250822,1306,19,30
2013-05-21,Honolulu,HI,HACK,MED,674.0,PHIPrivacy.net,2013,21.306944,-157.85833300000002,589,15,37
2013-05-24,Sonoma,CA,DISC,MED,1350.0,PHIPrivacy.net,2013,38.291859,-122.458036,1283,5,32
